Order ID,Order Date,Product,Category,Sub-Category,Region,State,City,Customer Segment,Sales,Quantity,Discount,Profit
ORD-00900,2024-01-20,Executive Chair,Furniture,Chairs,West,California,Los Angeles,Corporate,1380.7,3,0,279.48
ORD-00901,2023-01-29,Presentation Folder,Office Supplies,Binders,South,Georgia,Savannah,Consumer,42.75,4,0.2,6.06
ORD-00902,2023-11-09,Visitor Chair,Furniture,Chairs,East,Pennsylvania,Philadelphia,Consumer,300.83,3,0.1,38.34
ORD-00903,2024-07-21,Whiteboard Kit,Office Supplies,Art,Central,Illinois,Chicago,Consumer,143.44,4,0.25,-2.63
ORD-00904,2023-12-04,Wireless Desk Phone,Technology,Phones,East,New York,New York City,Corporate,367.53,2,0.1,37.71
ORD-00905,2025-03-16,USB-C Hub,Technology,Accessories,West,Washington,Spokane,Corporate,538.83,5,0.15,72.72
ORD-00906,2023-10-20,Desk Organizer,Office Supplies,Art,West,Washington,Seattle,Corporate,76.67,2,0,19.96
ORD-00907,2024-12-09,Sticky Notes Pack,Office Supplies,Paper,West,California,San Francisco,Consumer,47.89,6,0.25,7.62
ORD-00908,2024-09-27,Keyboard Combo,Technology,Accessories,West,California,San Diego,Consumer,190.88,3,0.1,36.45
ORD-00909,2024-07-15,Marker Set,Office Supplies,Art,South,Georgia,Savannah,Corporate,33.28,2,0.15,4.71
ORD-00910,2023-03-01,Laser Printer,Technology,Printers,Central,Texas,Houston,Consumer,1973.75,5,0,237.69
ORD-00911,2024-07-22,Sticky Notes Pack,Office Supplies,Paper,Central,Texas,Dallas,Home Office,40.07,5,0,14.35
ORD-00912,2025-01-20,Inkjet Printer,Technology,Printers,West,Oregon,Portland,Consumer,1065.95,5,0.05,74.23
ORD-00913,2024-07-18,Receipt Printer,Technology,Printers,West,Oregon,Portland,Consumer,906.46,3,0,122.91
ORD-00914,2025-08-06,Ergo Office Chair,Furniture,Chairs,Central,Texas,Dallas,Corporate,1717.36,8,0.1,293.06
ORD-00915,2023-06-16,Premium Notebook,Office Supplies,Paper,South,North Carolina,Charlotte,Corporate,79.7,4,0,23.76
ORD-00916,2024-10-08,Wireless Desk Phone,Technology,Phones,South,Florida,Orlando,Consumer,287.45,2,0,63.3
ORD-00917,2025-12-07,Receipt Printer,Technology,Printers,South,Florida,Tampa,Consumer,849.83,3,0,155.27
ORD-00918,2024-08-14,Storage Rack,Furniture,Storage,West,Oregon,Eugene,Consumer,558.05,4,0,71.15
ORD-00919,2024-01-17,USB-C Hub,Technology,Accessories,West,Oregon,Eugene,Corporate,574.08,6,0,159.92
ORD-00920,2023-11-22,Keyboard Combo,Technology,Accessories,Central,Texas,Houston,Home Office,99.72,2,0.05,26.39
ORD-00921,2025-07-23,Inkjet Printer,Technology,Printers,Central,Illinois,Chicago,Consumer,369.79,2,0,49.22
ORD-00922,2024-04-24,Marker Set,Office Supplies,Art,West,Washington,Spokane,Corporate,22.73,1,0,7.17
ORD-00923,2025-12-09,File Cabinet,Furniture,Storage,East,Massachusetts,Boston,Home Office,324.97,2,0.1,34.9
ORD-00924,2023-01-02,Copy Paper Box,Office Supplies,Paper,West,California,Los Angeles,Consumer,45.81,1,0,11.68
ORD-00925,2025-02-05,Visitor Chair,Furniture,Chairs,East,Pennsylvania,Pittsburgh,Corporate,752.16,6,0.1,87.51
ORD-00926,2023-07-16,Wireless Mouse,Technology,Accessories,West,Washington,Spokane,Corporate,211.18,4,0,61.61
ORD-00927,2023-02-25,File Cabinet,Furniture,Storage,Central,Illinois,Springfield,Consumer,795.61,5,0.05,132.21
ORD-00928,2023-10-10,Business Smartphone,Technology,Phones,West,California,San Francisco,Consumer,636.16,1,0,89.85
ORD-00929,2024-06-18,Ring Binder Set,Office Supplies,Binders,East,Pennsylvania,Philadelphia,Consumer,21.19,1,0.1,4.51
ORD-00930,2023-01-26,Executive Chair,Furniture,Chairs,West,Oregon,Eugene,Consumer,960.9,3,0.1,144.56
ORD-00931,2023-08-26,USB-C Hub,Technology,Accessories,West,Washington,Spokane,Home Office,551.91,8,0,148.67
ORD-00932,2023-06-13,Coffee Table,Furniture,Tables,Central,Texas,Austin,Corporate,565.15,4,0,83.59
ORD-00933,2025-09-29,Conference Phone,Technology,Phones,Central,Illinois,Springfield,Consumer,572.62,2,0.15,45.79
ORD-00934,2023-02-05,USB-C Hub,Technology,Accessories,East,New York,Buffalo,Corporate,275.43,3,0,62.85
ORD-00935,2023-10-24,Presentation Folder,Office Supplies,Binders,West,Washington,Seattle,Home Office,81.13,6,0.2,11.12
ORD-00936,2024-10-30,Conference Phone,Technology,Phones,South,North Carolina,Charlotte,Consumer,3921.42,10,0,695.91
ORD-00937,2023-02-15,Bookshelf,Furniture,Storage,Central,Colorado,Denver,Home Office,323.75,2,0,54.94
ORD-00938,2025-11-18,Conference Phone,Technology,Phones,Central,Illinois,Springfield,Consumer,2311.24,6,0,422.04
ORD-00939,2023-04-04,Conference Phone,Technology,Phones,West,California,San Francisco,Consumer,1414.33,4,0.1,180.85
ORD-00940,2024-10-13,Ergo Office Chair,Furniture,Chairs,Central,Texas,Houston,Corporate,913.82,4,0.05,194.44
ORD-00941,2025-03-07,Laser Printer,Technology,Printers,West,Washington,Spokane,Home Office,351.03,1,0.15,-1.19
ORD-00942,2025-03-09,Executive Chair,Furniture,Chairs,South,Florida,Tampa,Corporate,3980.18,10,0,795.09
ORD-00943,2024-10-07,Wireless Mouse,Technology,Accessories,East,Pennsylvania,Philadelphia,Corporate,180.79,3,0,50.34
ORD-00944,2025-10-02,Archive Box,Office Supplies,Binders,East,Pennsylvania,Philadelphia,Consumer,11.12,1,0.25,0.83
ORD-00945,2025-04-01,Wireless Mouse,Technology,Accessories,West,Oregon,Eugene,Consumer,103.49,2,0,32.03
ORD-00946,2024-10-12,Inkjet Printer,Technology,Printers,East,Massachusetts,Cambridge,Corporate,385.67,2,0.2,-32.34
ORD-00947,2023-01-07,Keyboard Combo,Technology,Accessories,Central,Colorado,Denver,Consumer,133.23,3,0.25,10.54
ORD-00948,2023-10-11,Laser Printer,Technology,Printers,Central,Colorado,Boulder,Home Office,736.28,2,0,77.98
ORD-00949,2025-01-28,Storage Rack,Furniture,Storage,West,Oregon,Portland,Home Office,133.5,1,0,24.15
ORD-00950,2024-02-14,Wireless Mouse,Technology,Accessories,South,Florida,Tampa,Consumer,38.43,1,0.05,10.75
ORD-00951,2025-10-21,Desk Organizer,Office Supplies,Art,South,Florida,Miami,Consumer,201.54,8,0,57.71
ORD-00952,2025-08-20,Premium Notebook,Office Supplies,Paper,South,North Carolina,Charlotte,Corporate,49.1,3,0.25,7.49
ORD-00953,2023-05-03,USB-C Hub,Technology,Accessories,Central,Illinois,Springfield,Corporate,158.11,2,0.1,26.8
ORD-00954,2024-06-21,Marker Set,Office Supplies,Art,Central,Illinois,Springfield,Corporate,19.02,1,0,5.54
ORD-00955,2023-06-01,Inkjet Printer,Technology,Printers,Central,Illinois,Springfield,Consumer,334.64,2,0.1,10.34
ORD-00956,2023-10-14,Work Desk,Furniture,Tables,East,Massachusetts,Cambridge,Corporate,650.5,2,0.1,90.52
ORD-00957,2024-08-26,File Cabinet,Furniture,Storage,East,Massachusetts,Cambridge,Consumer,153.24,1,0.15,12.16
ORD-00958,2025-01-15,Whiteboard Kit,Office Supplies,Art,West,Oregon,Portland,Home Office,158.17,3,0.05,27.93
ORD-00959,2025-09-20,Desk Organizer,Office Supplies,Art,East,Massachusetts,Boston,Corporate,34.6,1,0,9.33
ORD-00960,2023-09-02,Presentation Folder,Office Supplies,Binders,West,Oregon,Portland,Home Office,63.97,5,0.1,15.29
ORD-00961,2023-03-09,Wireless Desk Phone,Technology,Phones,West,Washington,Seattle,Home Office,135.81,1,0.05,25.19
ORD-00962,2024-05-16,Bookshelf,Furniture,Storage,East,Pennsylvania,Pittsburgh,Corporate,307.85,1,0,64.25
ORD-00963,2025-12-06,Business Smartphone,Technology,Phones,East,Pennsylvania,Pittsburgh,Consumer,1616.71,3,0.1,68.57
ORD-00964,2023-08-27,Wireless Mouse,Technology,Accessories,East,Pennsylvania,Philadelphia,Corporate,100.17,2,0,30.73
ORD-00965,2025-06-25,Sticky Notes Pack,Office Supplies,Paper,South,North Carolina,Raleigh,Home Office,6.81,1,0,2.32
ORD-00966,2025-09-16,Inkjet Printer,Technology,Printers,East,Pennsylvania,Philadelphia,Consumer,584.66,3,0.05,52.3
ORD-00967,2024-01-09,USB-C Hub,Technology,Accessories,West,California,Los Angeles,Consumer,196.49,2,0,51.38
ORD-00968,2024-01-10,Ergo Office Chair,Furniture,Chairs,East,Pennsylvania,Pittsburgh,Consumer,577.83,3,0,142.79
ORD-00969,2023-11-13,Wireless Desk Phone,Technology,Phones,Central,Texas,Austin,Corporate,359.42,2,0.05,56.68
ORD-00970,2024-07-05,Conference Table,Furniture,Tables,South,Georgia,Savannah,Consumer,1362.13,2,0,214.73
ORD-00971,2025-03-16,Premium Notebook,Office Supplies,Paper,East,Massachusetts,Cambridge,Corporate,23.83,1,0,6.98
ORD-00972,2024-06-08,Wireless Mouse,Technology,Accessories,West,Washington,Spokane,Corporate,202.09,4,0.1,41.47
ORD-00973,2023-06-02,Coffee Table,Furniture,Tables,West,Oregon,Eugene,Home Office,950.94,8,0.1,87.99
ORD-00974,2024-05-26,Receipt Printer,Technology,Printers,West,California,Los Angeles,Corporate,415.34,1,0,57.62
ORD-00975,2023-06-01,Inkjet Printer,Technology,Printers,South,Florida,Tampa,Consumer,157.1,1,0,18.79
ORD-00976,2024-06-17,USB-C Hub,Technology,Accessories,East,New York,Buffalo,Home Office,136.58,2,0.1,24.21
ORD-00977,2024-04-11,Wireless Mouse,Technology,Accessories,Central,Colorado,Boulder,Consumer,139.94,4,0,39.99
ORD-00978,2025-09-23,Marker Set,Office Supplies,Art,South,North Carolina,Raleigh,Consumer,30.06,2,0,9.66
ORD-00979,2025-10-04,USB-C Hub,Technology,Accessories,East,New York,New York City,Home Office,321.35,4,0.05,58.25
ORD-00980,2025-08-17,Business Smartphone,Technology,Phones,Central,Illinois,Springfield,Consumer,1727.14,5,0.25,-84.17
ORD-00981,2024-11-26,Receipt Printer,Technology,Printers,South,Georgia,Atlanta,Consumer,494.52,2,0.05,60.97
ORD-00982,2023-11-05,Executive Chair,Furniture,Chairs,Central,Illinois,Springfield,Corporate,386.69,1,0.15,34.95
ORD-00983,2023-11-09,Ergo Office Chair,Furniture,Chairs,West,California,Los Angeles,Corporate,2091.42,8,0,448.62
ORD-00984,2024-10-07,Marker Set,Office Supplies,Art,East,New York,Buffalo,Home Office,14.34,1,0.2,3.08
ORD-00985,2025-06-19,Work Desk,Furniture,Tables,West,Oregon,Portland,Consumer,517.54,2,0,110.21
ORD-00986,2023-07-10,Whiteboard Kit,Office Supplies,Art,Central,Texas,Houston,Corporate,64.22,1,0.05,10.79
ORD-00987,2024-01-27,Executive Chair,Furniture,Chairs,West,Washington,Seattle,Home Office,305.86,1,0,57.04
ORD-00988,2025-01-08,Premium Notebook,Office Supplies,Paper,South,North Carolina,Raleigh,Consumer,65.99,4,0.1,12.6
ORD-00989,2024-07-16,Ring Binder Set,Office Supplies,Binders,East,New York,New York City,Corporate,33.98,1,0,8.63
ORD-00990,2024-03-05,Desk Organizer,Office Supplies,Art,West,Washington,Seattle,Consumer,29.63,1,0.05,6.81
ORD-00991,2025-01-17,Copy Paper Box,Office Supplies,Paper,East,New York,Buffalo,Consumer,81.29,2,0.15,9.55
ORD-00992,2023-02-28,Sticky Notes Pack,Office Supplies,Paper,South,Georgia,Atlanta,Corporate,33.73,4,0.1,9.57
ORD-00993,2024-04-01,Ergo Office Chair,Furniture,Chairs,South,Georgia,Savannah,Home Office,483.63,3,0,111.35
ORD-00994,2025-08-19,Ring Binder Set,Office Supplies,Binders,West,Oregon,Eugene,Home Office,72.49,3,0,20.81
ORD-00995,2023-09-15,Ergo Office Chair,Furniture,Chairs,East,New York,New York City,Corporate,439.95,2,0.05,98.96
ORD-00996,2024-09-08,USB-C Hub,Technology,Accessories,Central,Colorado,Boulder,Corporate,93.56,1,0,26.27
ORD-00997,2023-03-12,Archive Box,Office Supplies,Binders,East,New York,New York City,Consumer,32.85,3,0.15,3.76
ORD-00998,2025-09-11,Wireless Mouse,Technology,Accessories,Central,Colorado,Boulder,Consumer,35.79,1,0.05,8.89
ORD-00999,2025-11-19,Ring Binder Set,Office Supplies,Binders,East,Massachusetts,Cambridge,Corporate,107.0,3,0,29.29
ORD-01000,2023-02-22,Copy Paper Box,Office Supplies,Paper,East,Massachusetts,Boston,Consumer,177.33,4,0,41.84
ORD-01001,2023-06-19,Marker Set,Office Supplies,Art,West,Oregon,Portland,Consumer,46.48,3,0.1,10.2
ORD-01002,2023-11-07,Receipt Printer,Technology,Printers,East,Pennsylvania,Pittsburgh,Corporate,1047.62,4,0.25,21.84
ORD-01003,2024-04-08,Marker Set,Office Supplies,Art,West,Oregon,Eugene,Home Office,15.23,1,0.2,2.97
ORD-01004,2025-05-12,Presentation Folder,Office Supplies,Binders,East,Massachusetts,Boston,Consumer,51.08,4,0.1,12.48
ORD-01005,2023-05-17,Work Desk,Furniture,Tables,East,New York,New York City,Consumer,271.02,1,0,49.54
ORD-01006,2024-04-08,Ring Binder Set,Office Supplies,Binders,South,Florida,Tampa,Corporate,227.21,8,0,68.04
ORD-01007,2023-01-23,Desk Organizer,Office Supplies,Art,West,Oregon,Eugene,Consumer,56.47,2,0.15,6.83
ORD-01008,2024-11-30,Premium Notebook,Office Supplies,Paper,South,Georgia,Atlanta,Corporate,47.95,2,0,14.94
ORD-01009,2024-08-19,Ergo Office Chair,Furniture,Chairs,South,North Carolina,Raleigh,Consumer,870.25,5,0.05,154.5
ORD-01010,2023-08-04,Archive Box,Office Supplies,Binders,Central,Illinois,Springfield,Consumer,39.02,5,0.25,4.87
ORD-01011,2024-05-12,Conference Phone,Technology,Phones,West,Washington,Seattle,Home Office,1676.87,5,0.05,252.57
ORD-01012,2025-02-22,Executive Chair,Furniture,Chairs,South,North Carolina,Charlotte,Corporate,307.2,1,0.1,48.18
ORD-01013,2025-05-13,Whiteboard Kit,Office Supplies,Art,East,Pennsylvania,Pittsburgh,Home Office,166.45,3,0.05,31.14
ORD-01014,2025-06-03,Copy Paper Box,Office Supplies,Paper,West,California,San Diego,Home Office,36.7,1,0.2,3.19
ORD-01015,2024-06-03,Inkjet Printer,Technology,Printers,West,California,San Francisco,Consumer,239.6,1,0,29.13
ORD-01016,2024-03-04,Receipt Printer,Technology,Printers,West,Washington,Spokane,Corporate,329.26,1,0.05,42.95
ORD-01017,2024-04-11,Wireless Mouse,Technology,Accessories,South,Florida,Tampa,Consumer,114.23,3,0.05,32.45
ORD-01018,2025-09-21,Keyboard Combo,Technology,Accessories,Central,Texas,Dallas,Consumer,60.81,1,0,15.77
ORD-01019,2023-12-31,Laser Printer,Technology,Printers,East,New York,Buffalo,Home Office,390.11,1,0,48.78
ORD-01020,2024-08-24,Wireless Desk Phone,Technology,Phones,South,Georgia,Atlanta,Consumer,88.78,1,0.25,4.9
ORD-01021,2024-03-24,Visitor Chair,Furniture,Chairs,Central,Texas,Houston,Consumer,100.68,1,0,17.82
ORD-01022,2024-01-29,Receipt Printer,Technology,Printers,West,Oregon,Eugene,Corporate,1209.2,4,0.25,-11.84
ORD-01023,2024-04-25,Wireless Mouse,Technology,Accessories,South,Florida,Orlando,Home Office,325.39,10,0,105.35
ORD-01024,2025-11-05,Desk Organizer,Office Supplies,Art,East,Pennsylvania,Philadelphia,Corporate,151.23,4,0.1,25.08
ORD-01025,2023-04-19,Keyboard Combo,Technology,Accessories,Central,Texas,Houston,Consumer,127.21,2,0.1,26.95
ORD-01026,2023-05-11,Sticky Notes Pack,Office Supplies,Paper,West,Washington,Seattle,Corporate,26.0,2,0.1,6.23
ORD-01027,2025-07-14,Receipt Printer,Technology,Printers,West,California,San Diego,Corporate,798.55,2,0,134.27
ORD-01028,2023-01-14,Sticky Notes Pack,Office Supplies,Paper,Central,Colorado,Denver,Corporate,10.5,1,0,3.49
ORD-01029,2024-01-03,Sticky Notes Pack,Office Supplies,Paper,South,North Carolina,Charlotte,Consumer,8.91,1,0,3.32
ORD-01030,2025-02-19,Premium Notebook,Office Supplies,Paper,East,Massachusetts,Cambridge,Consumer,35.2,2,0,10.32
ORD-01031,2024-12-20,Marker Set,Office Supplies,Art,West,California,San Diego,Consumer,104.84,5,0,28.96
ORD-01032,2023-01-04,Marker Set,Office Supplies,Art,East,Massachusetts,Cambridge,Consumer,110.38,6,0.05,26.01
ORD-01033,2025-10-17,Visitor Chair,Furniture,Chairs,East,Pennsylvania,Philadelphia,Corporate,378.42,3,0.15,
ORD-01034,2023-11-01,Ring Binder Set,Office Supplies,Binders,Central,Colorado,Denver,Corporate,60.46,2,0,17.15
ORD-01035,2023-07-24,Laser Printer,Technology,Printers,South,Georgia,Savannah,Home Office,930.72,3,0,126.62
ORD-01036,2024-11-23,Ergo Office Chair,Furniture,Chairs,South,Georgia,Atlanta,Corporate,263.82,1,0,69.87
ORD-01037,2023-07-22,Sticky Notes Pack,Office Supplies,Paper,Central,Colorado,Boulder,Corporate,29.03,3,0,9.84
ORD-01038,2025-05-23,Wireless Mouse,Technology,Accessories,West,Washington,Seattle,Consumer,89.09,2,0,24.83
ORD-01039,2023-04-23,Business Smartphone,Technology,Phones,South,Georgia,Atlanta,Corporate,2080.09,4,0.05,184.46
ORD-01040,2023-04-18,Desk Organizer,Office Supplies,Art,Central,Colorado,Denver,Corporate,97.11,3,0,23.51
ORD-01041,2024-03-29,Sticky Notes Pack,Office Supplies,Paper,East,New York,New York City,Consumer,14.9,2,0.2,3.66
ORD-01042,2024-11-08,Ring Binder Set,Office Supplies,Binders,West,Washington,Seattle,Consumer,82.4,3,0.05,20.46
ORD-01043,2024-09-26,Storage Rack,Furniture,Storage,South,Georgia,Atlanta,Consumer,250.01,2,0,37.94
ORD-01044,2023-01-22,Ring Binder Set,Office Supplies,Binders,Central,Illinois,Chicago,Corporate,24.36,1,0.05,5.75
ORD-01045,2024-01-11,Conference Phone,Technology,Phones,East,Pennsylvania,Pittsburgh,Consumer,595.04,2,0.15,28.27
ORD-01046,2024-02-18,Desk Organizer,Office Supplies,Art,East,Pennsylvania,Philadelphia,Consumer,33.67,1,0,9.41
ORD-01047,2023-05-19,Bookshelf,Furniture,Storage,West,California,San Francisco,Corporate,258.03,1,0.2,9.95
ORD-01048,2024-10-13,Ergo Office Chair,Furniture,Chairs,West,Washington,Seattle,Consumer,208.43,1,0.1,34.98
ORD-01049,2023-05-11,File Cabinet,Furniture,Storage,West,Oregon,Eugene,Consumer,327.96,2,0.15,26.47
ORD-01050,2024-10-12,File Cabinet,Furniture,Storage,West,Oregon,Portland,Corporate,194.32,1,0.2,10.74
ORD-01051,2024-04-23,Executive Chair,Furniture,Chairs,East,Massachusetts,Boston,Home Office,1248.92,4,0,291.7
ORD-01052,2025-09-02,Desk Organizer,Office Supplies,Art,West,Oregon,Eugene,Consumer,121.89,4,0.1,27.48
ORD-01053,2025-07-20,Wireless Desk Phone,Technology,Phones,West,Washington,Seattle,Consumer,575.72,3,0,130.88
ORD-01054,2025-01-23,Presentation Folder,Office Supplies,Binders,East,Massachusetts,Cambridge,Corporate,54.93,3,0,17.19
ORD-01055,2025-04-11,Keyboard Combo,Technology,Accessories,Central,Illinois,Springfield,Consumer,103.19,2,0.1,18.55
ORD-01056,2024-01-27,Receipt Printer,Technology,Printers,Central,Illinois,Springfield,Corporate,1291.52,4,0,179.76
ORD-01057,2023-08-11,Keyboard Combo,Technology,Accessories,South,North Carolina,Raleigh,Consumer,50.06,1,0.05,11.94
ORD-01058,2024-01-05,Sticky Notes Pack,Office Supplies,Paper,East,Pennsylvania,Philadelphia,Consumer,34.12,4,0.05,11.44
ORD-01059,2024-02-10,Conference Table,Furniture,Tables,East,Pennsylvania,Philadelphia,Corporate,1861.93,2,0.05,247.1
ORD-01060,2023-03-14,Copy Paper Box,Office Supplies,Paper,East,New York,Buffalo,Home Office,61.4,2,0.2,5.64
ORD-01061,2023-05-16,USB-C Hub,Technology,Accessories,South,Georgia,Savannah,Consumer,76.22,1,0,21.13
ORD-01062,2023-12-01,Receipt Printer,Technology,Printers,West,Oregon,Eugene,Corporate,647.92,2,0.15,66.18
ORD-01063,2025-06-30,Ergo Office Chair,Furniture,Chairs,South,Georgia,Savannah,Consumer,748.03,4,0.05,152.53
ORD-01064,2024-01-08,Wireless Desk Phone,Technology,Phones,South,North Carolina,Raleigh,Home Office,876.95,10,0.15,86.74
ORD-01065,2025-03-17,Sticky Notes Pack,Office Supplies,Paper,East,Pennsylvania,Pittsburgh,Consumer,35.98,4,0.1,9.28
ORD-01066,2025-05-05,Presentation Folder,Office Supplies,Binders,East,Massachusetts,Boston,Corporate,104.8,6,0,33.45
ORD-01067,2025-06-05,USB-C Hub,Technology,Accessories,South,North Carolina,Raleigh,Corporate,189.27,2,0,41.77
ORD-01068,2023-02-09,Wireless Desk Phone,Technology,Phones,West,California,San Diego,Corporate,899.09,4,0,198.67
ORD-01069,2025-04-13,Premium Notebook,Office Supplies,Paper,Central,Colorado,Denver,Corporate,20.14,1,0.2,4.16
ORD-01070,2024-10-14,Copy Paper Box,Office Supplies,Paper,South,Florida,Miami,Consumer,93.88,2,0,24.05
ORD-01071,2023-01-20,Desk Organizer,Office Supplies,Art,South,North Carolina,Charlotte,Consumer,66.28,3,0.15,9.69
ORD-01072,2023-08-05,Conference Phone,Technology,Phones,East,Pennsylvania,Philadelphia,Consumer,1470.61,4,0,240.69
ORD-01073,2023-06-12,Receipt Printer,Technology,Printers,East,New York,Buffalo,Corporate,366.32,1,0,49.08
ORD-01074,2024-01-14,Business Smartphone,Technology,Phones,South,Georgia,Atlanta,Home Office,1129.02,3,0,138.0
ORD-01075,2024-10-20,Copy Paper Box,Office Supplies,Paper,West,Oregon,Eugene,Corporate,129.56,2,0,32.11
ORD-01076,2025-12-22,Bookshelf,Furniture,Storage,West,California,Los Angeles,Consumer,381.22,2,0.2,2.86
ORD-01077,2025-07-02,Storage Rack,Furniture,Storage,East,Pennsylvania,Pittsburgh,Corporate,394.41,3,0.2,-10.82
ORD-01078,2025-01-03,Presentation Folder,Office Supplies,Binders,West,Washington,Spokane,Corporate,72.89,4,0,23.08
ORD-01079,2025-08-03,Keyboard Combo,Technology,Accessories,South,Georgia,Savannah,Consumer,261.45,4,0,76.14
ORD-01080,2025-02-20,Marker Set,Office Supplies,Art,West,California,San Francisco,Corporate,70.44,3,0,19.45
ORD-01081,2025-03-12,Keyboard Combo,Technology,Accessories,East,Massachusetts,Cambridge,Consumer,286.18,5,0.15,53.1
ORD-01082,2025-10-19,Wireless Desk Phone,Technology,Phones,South,Florida,Orlando,Home Office,127.9,1,0,23.7
ORD-01083,2025-10-09,Presentation Folder,Office Supplies,Binders,East,Massachusetts,Boston,Consumer,33.22,2,0.05,9.47
ORD-01084,2024-11-29,Marker Set,Office Supplies,Art,West,Washington,Seattle,Consumer,46.33,2,0,15.25
ORD-01085,2024-10-02,Presentation Folder,Office Supplies,Binders,West,Oregon,Eugene,Corporate,113.96,6,0.2,22.05
ORD-01086,2024-04-30,Premium Notebook,Office Supplies,Paper,West,California,San Francisco,Corporate,25.17,1,0.1,6.38
ORD-01087,2024-06-28,Work Desk,Furniture,Tables,Central,Illinois,Chicago,Consumer,825.21,4,0.05,128.39
ORD-01088,2025-09-15,Keyboard Combo,Technology,Accessories,West,Washington,Seattle,Home Office,154.13,3,0.2,25.9
ORD-01089,2024-02-04,Inkjet Printer,Technology,Printers,East,Massachusetts,Cambridge,Corporate,1111.35,5,0,79.88
ORD-01090,2025-05-13,Work Desk,Furniture,Tables,West,Washington,Seattle,Corporate,1288.42,4,0,265.3
ORD-01091,2025-07-17,Laser Printer,Technology,Printers,West,California,Los Angeles,Consumer,783.71,2,0.05,62.89
ORD-01092,2023-02-22,Desk Organizer,Office Supplies,Art,West,Washington,Seattle,Corporate,63.01,2,0.1,12.7
ORD-01093,2023-09-28,Business Smartphone,Technology,Phones,East,Pennsylvania,Philadelphia,Home Office,500.86,1,0.1,34.21
ORD-01094,2023-05-23,Laser Printer,Technology,Printers,West,Oregon,Eugene,Corporate,1539.79,3,0,230.32
ORD-01095,2024-06-18,Executive Chair,Furniture,Chairs,Central,Texas,Houston,Corporate,1230.41,4,0.05,244.95
ORD-01096,2023-10-09,Keyboard Combo,Technology,Accessories,Central,Colorado,Boulder,Consumer,265.59,4,0.05,62.23
ORD-01097,2023-03-24,Ergo Office Chair,Furniture,Chairs,East,Massachusetts,Boston,Consumer,182.34,1,0.15,18.89
ORD-01098,2023-11-08,Receipt Printer,Technology,Printers,Central,Illinois,Springfield,Corporate,351.76,1,0,53.21
ORD-01099,2024-06-17,Inkjet Printer,Technology,Printers,West,Washington,Spokane,Consumer,188.35,1,0,15.7
ORD-01100,2024-09-03,Marker Set,Office Supplies,Art,South,Georgia,Savannah,Consumer,49.87,3,0,14.17
ORD-01101,2023-02-18,Business Smartphone,Technology,Phones,South,Florida,Orlando,Home Office,950.87,2,0,114.81
ORD-01102,2025-10-03,Inkjet Printer,Technology,Printers,Central,Colorado,Denver,Consumer,168.93,1,0,11.95
ORD-01103,2024-07-15,Presentation Folder,Office Supplies,Binders,West,Oregon,Portland,Consumer,33.38,2,0.1,7.66
ORD-01104,2024-07-27,Wireless Desk Phone,Technology,Phones,Central,Texas,Dallas,Consumer,257.31,2,0.2,-1.38
ORD-01105,2023-03-04,Ring Binder Set,Office Supplies,Binders,East,New York,New York City,Consumer,117.14,5,0.1,27.03
ORD-01106,2023-05-10,Copy Paper Box,Office Supplies,Paper,East,Pennsylvania,Pittsburgh,Consumer,76.76,2,0.15,7.42
ORD-01107,2023-04-01,Archive Box,Office Supplies,Binders,West,Washington,Seattle,Corporate,19.87,1,0,4.95
ORD-01108,2023-01-04,Sticky Notes Pack,Office Supplies,Paper,South,Georgia,Savannah,Corporate,34.92,4,0.1,9.96
ORD-01109,2025-08-25,USB-C Hub,Technology,Accessories,South,North Carolina,Charlotte,Consumer,215.79,3,0,61.27
ORD-01110,2024-08-21,Bookshelf,Furniture,Storage,Central,Illinois,Springfield,Home Office,159.25,1,0,30.57
ORD-01111,2025-07-12,Marker Set,Office Supplies,Art,South,Georgia,Atlanta,Corporate,42.34,3,0.15,6.29
ORD-01112,2024-02-26,Ring Binder Set,Office Supplies,Binders,South,Florida,Tampa,Corporate,48.69,2,0.05,13.28
ORD-01113,2024-04-09,Presentation Folder,Office Supplies,Binders,East,Pennsylvania,Pittsburgh,Corporate,34.51,2,0.1,9.0
ORD-01114,2023-08-06,Bookshelf,Furniture,Storage,East,Pennsylvania,Philadelphia,Corporate,1466.24,6,0.2,87.85
ORD-01115,2024-09-19,Conference Table,Furniture,Tables,South,North Carolina,Charlotte,Home Office,518.01,1,0,95.21
ORD-01116,2023-05-27,Work Desk,Furniture,Tables,West,Washington,Spokane,Consumer,815.56,3,0,163.32
ORD-01117,2025-09-06,Marker Set,Office Supplies,Art,Central,Texas,Dallas,Consumer,15.5,1,0.1,3.64
ORD-01118,2023-07-20,Receipt Printer,Technology,Printers,South,North Carolina,Raleigh,Home Office,359.6,2,0.2,10.59
ORD-01119,2023-07-08,Storage Rack,Furniture,Storage,Central,Texas,Dallas,Consumer,221.37,2,0.05,27.0
ORD-01120,2025-07-13,Work Desk,Furniture,Tables,East,New York,New York City,Home Office,427.64,2,0.05,61.49
ORD-01121,2023-04-10,Executive Chair,Furniture,Chairs,West,California,San Francisco,Consumer,364.14,1,0,69.21
ORD-01122,2023-06-07,Work Desk,Furniture,Tables,East,Pennsylvania,Philadelphia,Corporate,308.39,1,0,66.29
